candidate_id,fold,engine_id,n_checkpoints,RMSE,MAE,NASA_sum,signed_bias_mean
gru_w45_huber,1,16,5,33.28848653984012,26.390709280967712,149.3745103312768,-26.390709280967712
gru_w45_huber,1,20,5,22.371731346022443,15.734882068634032,33.502991478630825,-15.382838916778564
gru_w45_huber,1,21,5,22.87180675992107,19.750863075256348,45.07045896797869,8.373067283630371
gru_w45_huber,1,29,5,19.57155247334606,14.657431602478027,41.2654342701813,13.349887657165528
gru_w45_huber,1,36,5,11.705927410947602,8.994719982147217,10.476546950173375,3.4982502937316893
gru_w45_huber,1,40,5,24.02776708032973,17.318232226371766,46.96962869233961,-17.318232226371766
gru_w45_huber,1,47,5,18.147204075257658,11.689131927490234,21.66110471294728,-5.428099822998047
gru_w45_huber,1,59,5,16.989856303602895,12.641966438293457,15.362559065865723,-9.051811408996581
gru_w45_huber,1,66,5,29.704335162072454,22.278835391998292,105.3585295892497,-22.278835391998292
gru_w45_huber,1,68,5,13.943376332174644,11.56846113204956,12.503000156570787,1.134654712677002
gru_w45_huber,1,69,5,67.54581856008555,45.251795864105226,28071.164812667717,-45.251795864105226
gru_w45_huber,1,72,5,16.877003060866084,12.444173049926757,30.415306193972434,0.8668865203857422
gru_w45_huber,1,76,5,11.087932671677951,8.264254951477051,6.625718318591659,-6.789669990539551
gru_w45_huber,1,79,5,10.140043337456568,7.800676155090332,8.404434862201459,3.5129331588745116
gru_w45_huber,1,83,5,38.44557874861193,26.547023963928222,396.81381384881314,-26.471259117126465
gru_w45_huber,1,86,5,50.50343367303161,36.23397006988525,1577.9432954507822,-36.23397006988525
gru_w45_huber,1,95,5,22.21285295058403,18.32451648712158,27.475049260448728,-18.32451648712158
gru_w45_huber,2,2,5,41.10528891017819,29.247332763671874,654.6396738320154,-16.230500793457033
gru_w45_huber,2,9,5,47.88328015106819,37.55455436706543,7293.097415539152,36.92208137512207
gru_w45_huber,2,13,5,39.66243398915149,27.284010314941405,1668.802750302961,27.284010314941405
gru_w45_huber,2,19,5,27.407192256154204,16.812670135498045,290.3923733303738,15.618592071533204
gru_w45_huber,2,25,5,17.0830092352394,13.398215675354004,20.11563245089058,2.2821371078491213
gru_w45_huber,2,39,5,25.77720778638773,17.609169483184814,190.30573233617523,17.609169483184814
gru_w45_huber,2,43,5,12.433616854783397,7.884418869018555,8.38609143568198,-2.5763317108154298
gru_w45_huber,2,48,5,15.137209849668379,10.755367469787597,20.904144956682316,10.51530055999756
gru_w45_huber,2,51,5,23.45917767008817,17.513668060302734,81.15054031881397,17.513668060302734
gru_w45_huber,2,53,5,32.58252227465344,25.294223976135253,308.7616003133688,25.294223976135253
gru_w45_huber,2,55,5,31.13721639400278,22.918233108520507,305.26807791763633,22.918233108520507
gru_w45_huber,2,57,5,57.47297667119538,42.769277000427245,15327.120260483302,42.769277000427245
gru_w45_huber,2,60,5,33.5629779020107,25.195537567138672,544.8319080841662,25.195537567138672
gru_w45_huber,2,75,5,16.66224489200835,12.183186912536621,14.8996937104281,-8.535301780700683
gru_w45_huber,2,78,5,14.848312257582947,11.71844310760498,15.338494019470353,-0.267363166809082
gru_w45_huber,2,99,5,49.719814220427786,34.165147113800046,18382.05857984985,33.20417356491089
gru_w45_huber,2,100,5,26.983280033328,19.22810478210449,182.32999585828873,13.696870040893554
gru_w45_huber,3,3,5,25.205987040529443,16.393290519714355,225.5151853500273,16.393290519714355
gru_w45_huber,3,6,5,15.226591227855671,12.794724369049073,19.608860139307883,7.511257076263428
gru_w45_huber,3,7,5,36.02131025935121,30.92524528503418,144.6353839571868,-13.715056228637696
gru_w45_huber,3,8,5,24.29420437377891,16.47634086608887,167.74198917917664,15.453883743286132
gru_w45_huber,3,10,5,11.88987617945878,8.169252967834472,12.299161631460233,6.887610816955567
gru_w45_huber,3,17,5,40.86576437947582,31.00491237640381,316.3573837649761,-31.00491237640381
gru_w45_huber,3,24,5,25.16538055544475,20.99342861175537,86.2770658665184,20.99342861175537
gru_w45_huber,3,26,5,19.847836340785346,14.239555740356446,48.266022141123436,4.2807567596435545
gru_w45_huber,3,41,5,17.756117521387356,11.811387062072754,39.43840103246062,3.7221353530883787
gru_w45_huber,3,45,5,22.463296798803693,19.653851318359376,58.93484724330819,19.653851318359376
gru_w45_huber,3,52,5,12.433769727680396,9.48490743637085,8.444944095102214,-6.543385219573975
gru_w45_huber,3,56,5,29.69804100891772,26.94046585559845,64.46398376796252,-26.94046585559845
gru_w45_huber,3,62,5,17.912966638019608,14.946521472930907,27.877603630487688,14.005587291717529
gru_w45_huber,3,73,5,9.056455772306368,8.439604568481446,5.80836337893226,-1.9861316680908203
gru_w45_huber,3,87,5,28.436232372679612,24.2920991897583,128.82628918344048,24.022352409362792
gru_w45_huber,3,90,5,37.315898934847645,27.955830764770507,1105.012918273503,27.955830764770507
gru_w45_huber,3,91,5,11.375953309366544,9.779965877532959,10.627576330338572,9.325577640533448
gru_w45_huber,4,1,5,9.995138217481282,7.6945953369140625,8.537562960080768,5.96021728515625
gru_w45_huber,4,11,5,12.35107824311276,10.02994327545166,9.442363291995715,-2.9564081192016602
gru_w45_huber,4,23,5,21.94151595801577,11.985448265075684,129.7397597381054,10.120203590393066
gru_w45_huber,4,28,5,27.344646841804536,22.428893947601317,127.49604032501155,20.509211826324464
gru_w45_huber,4,44,5,23.194539623899,19.045370292663574,86.07983507731323,14.785502433776855
gru_w45_huber,4,54,5,15.244754853606848,13.26016731262207,11.760804620800664,-13.26016731262207
gru_w45_huber,4,58,5,37.93757478658519,27.428954982757567,844.7587400948938,25.54219675064087
gru_w45_huber,4,61,5,34.36007281274654,30.298792243003845,280.93906665257595,27.202989983558655
gru_w45_huber,4,63,5,28.25063131412257,20.87763023376465,268.1594192151932,15.836082077026367
gru_w45_huber,4,65,5,39.139434328085976,33.11370929479599,690.7830646322885,29.811844599246978
gru_w45_huber,4,67,5,46.45717594336887,38.142656326293945,560.8397404121554,-38.142656326293945
gru_w45_huber,4,70,5,53.86234203896975,37.9437593460083,14946.630926834085,37.82939777374268
gru_w45_huber,4,71,5,12.57669016642427,10.676221084594726,7.987106492825243,-8.608647537231445
gru_w45_huber,4,82,5,16.584820798073334,10.61490592956543,36.15639352281831,3.6592029571533202
gru_w45_huber,4,85,5,14.220630951523377,10.30485954284668,20.128137404689372,7.578881454467774
gru_w45_huber,4,92,5,41.04938619808796,35.40520057678223,267.01060312118483,-35.40520057678223
gru_w45_huber,4,94,5,35.92857761504312,26.107692337036134,152.58965343859967,-26.107692337036134
gru_w45_huber,5,4,5,21.249382327117072,12.472821617126465,100.47869876818552,10.637459754943848
gru_w45_huber,5,5,5,13.149701621494179,12.903615283966065,8.74901156563662,-12.903615283966065
gru_w45_huber,5,12,5,21.328496750493052,17.428551483154298,49.394913806609324,15.678131866455079
gru_w45_huber,5,14,5,21.621839126064913,13.687898397445679,105.82773448572746,10.58009934425354
gru_w45_huber,5,15,5,15.450543050943244,12.074227619171143,20.982319217035776,10.02265043258667
gru_w45_huber,5,18,5,21.24693248917639,18.834915447235108,44.06481122830364,16.044802570343016
gru_w45_huber,5,30,5,30.292187733078517,25.879501390457154,144.2462806164688,23.242207288742065
gru_w45_huber,5,32,5,16.661418369282746,14.599685192108154,23.498864686309297,4.711935901641846
gru_w45_huber,5,35,5,11.97051971428914,9.959729480743409,11.629313401477098,7.933483409881592
gru_w45_huber,5,37,5,12.361306425177608,9.599665546417237,12.468943479137373,8.268959331512452
gru_w45_huber,5,42,5,10.153638584578333,7.6840509414672855,8.283442779379325,7.510581016540527
gru_w45_huber,5,64,5,31.16070618170047,29.161523926258088,63.15436874526741,-29.161523926258088
gru_w45_huber,5,74,5,41.88613335366442,35.13186311721802,682.6983523941184,32.207332134246826
gru_w45_huber,5,80,5,17.246288262919663,12.27161283493042,30.0315176812644,10.397218036651612
gru_w45_huber,5,89,5,16.364262746847917,11.704661560058593,27.05346987809092,10.241911315917969
gru_w45_huber,5,96,5,42.6698970795588,36.5527364730835,378.7112278325337,-36.5527364730835
gru_w45_huber,5,98,5,25.10356122912568,19.60178165435791,149.58971961953856,16.922379112243654
gru_w60_huber,1,16,5,27.57685656686598,15.049466514587403,110.17210805572266,-13.606560325622558
gru_w60_huber,1,20,5,25.80607484159204,16.274170875549316,69.67147039123381,-12.633497047424317
gru_w60_huber,1,21,5,21.10006379595477,17.03235569000244,34.372906860772204,4.794559669494629
gru_w60_huber,1,29,5,16.110733211618786,12.119451236724853,23.181962497485713,11.203357601165772
gru_w60_huber,1,36,5,10.960886332382161,8.676655960083007,9.397536206595728,3.7345447540283203
gru_w60_huber,1,40,5,15.848430561636745,11.49136667251587,14.639337174781932,-4.733804416656494
gru_w60_huber,1,47,5,22.573072317977804,13.156409454345702,45.05328921510073,-12.700331878662109
gru_w60_huber,1,59,5,19.354286249019236,13.314058876037597,19.47250634046194,-11.814730262756347
gru_w60_huber,1,66,5,8.181385700533216,6.857786369323731,4.80179348255566,0.8573472976684571
gru_w60_huber,1,68,5,11.880915303119156,10.054856491088866,8.881947015215973,1.8742420196533203
gru_w60_huber,1,69,5,64.4321817182507,43.491404342651364,19215.955630947083,-43.491404342651364
gru_w60_huber,1,72,5,14.094407873724865,11.003460121154784,16.025008142164292,-0.5960626602172852
gru_w60_huber,1,76,5,8.563261870014808,5.123083019256592,3.793689012975401,-5.123083019256592
gru_w60_huber,1,79,5,9.053233659875488,7.327984046936035,7.022895246444904,6.959955406188965
gru_w60_huber,1,83,5,20.494594482913644,16.93013095855713,21.001791561696244,-15.231949806213379
gru_w60_huber,1,86,5,30.412486478015904,23.492587852478028,73.43710727396841,-22.843466758728027
gru_w60_huber,1,95,5,35.1174886705514,23.676952171325684,245.1370969684485,-22.885344886779784
gru_w60_huber,2,2,5,40.42149029745526,29.982306289672852,554.4839553361504,-29.982306289672852
gru_w60_huber,2,9,5,24.155473446015886,17.797165870666504,128.30758925668746,14.333821678161621
gru_w60_huber,2,13,5,35.58047284516549,24.037292098999025,1159.6878720777895,24.037292098999025
gru_w60_huber,2,19,5,22.365991213616375,16.036815071105956,64.9598666987278,12.210072135925293
gru_w60_huber,2,25,5,8.994733119670624,5.968464279174805,4.589818281600028,-2.9205547332763673
gru_w60_huber,2,39,5,27.783086200196415,20.16589250564575,305.7047389606939,19.769669628143312
gru_w60_huber,2,43,5,9.77376172129211,7.734226512908935,5.132102967202782,-7.734226512908935
gru_w60_huber,2,48,5,11.251050308523503,9.492354202270509,8.957187086309617,1.8944927215576173
gru_w60_huber,2,51,5,12.76987544989545,7.038454055786133,16.46226240016733,4.395427322387695
gru_w60_huber,2,53,5,22.190605654067998,11.919212532043456,138.00545142359132,9.803931999206544
gru_w60_huber,2,55,5,24.872265738004042,18.504247093200682,111.15025824560288,17.42800693511963
gru_w60_huber,2,57,5,36.81006263394212,27.26216068267822,570.7065724890983,26.309519386291505
gru_w60_huber,2,60,5,17.367822840981898,12.810786628723145,34.84885691463451,12.198837089538575
gru_w60_huber,2,75,5,18.6973875752942,14.869001388549805,21.237863304197525,-10.005549240112305
gru_w60_huber,2,78,5,12.384657785298405,11.16059169769287,8.333346290321492,-7.3129171371459964
gru_w60_huber,2,99,5,37.96170273342665,20.341217136383058,4423.82290056305,13.463241481781006
gru_w60_huber,2,100,5,22.216467100192023,14.721438026428222,108.4703034944545,13.467461585998535
gru_w60_huber,3,3,5,19.098847901109465,11.208932304382325,66.74579586420869,10.68965015411377
gru_w60_huber,3,6,5,9.741068691006113,7.793548965454102,7.007522560654004,-0.07574501037597656
gru_w60_huber,3,7,5,32.685866983679055,27.376575469970703,78.88226911673715,-27.040770721435546
gru_w60_huber,3,8,5,24.240962181081322,18.592556953430176,111.74657303552665,15.715283393859863
gru_w60_huber,3,10,5,11.167319973313095,8.980358123779297,9.973438918619886,4.247928619384766
gru_w60_huber,3,17,5,48.443005487812044,38.202531242370604,707.0697371746807,-38.202531242370604
gru_w60_huber,3,24,5,5.736693202664147,4.867688465118408,3.51496650151371,4.867688465118408
gru_w60_huber,3,26,5,18.35419622276174,14.862345123291016,19.290817741260035,-5.3347328186035154
gru_w60_huber,3,41,5,14.389315888141821,11.150299072265625,9.984701273403228,-11.150299072265625
gru_w60_huber,3,45,5,19.66002354366701,14.440613651275635,46.69259309097032,14.304544734954835
gru_w60_huber,3,52,5,24.27550306300225,20.936346817016602,29.9677794633354,-20.936346817016602
gru_w60_huber,3,56,5,40.9363692505602,32.98673629760742,300.0732471876083,-32.98673629760742
gru_w60_huber,3,62,5,9.89588396538977,6.99649486541748,7.969965035790903,6.46963939666748
gru_w60_huber,3,73,5,10.863555322672546,8.605076789855957,7.424756578456315,-2.2509782791137694
gru_w60_huber,3,87,5,26.581795587933623,17.845613288879395,79.81387441310662,-4.544798088073731
gru_w60_huber,3,90,5,30.633046975147664,21.083126068115234,632.2028698244567,21.083126068115234
gru_w60_huber,3,91,5,11.065429697585637,9.179992294311523,9.903056755852143,8.67310447692871
gru_w60_huber,4,1,5,8.41149196419291,6.216190147399902,5.506393860701012,1.3221399307250976
gru_w60_huber,4,11,5,10.096956203392537,7.11791763305664,5.14140105141316,-6.809757232666016
gru_w60_huber,4,23,5,28.86528157376127,18.787937736511232,440.93579821396384,17.9135160446167
gru_w60_huber,4,28,5,15.034774492737244,13.192206954956054,20.31716032285894,13.192206954956054
gru_w60_huber,4,44,5,14.9811628282375,12.526171875,14.339572318216641,3.2936981201171873
gru_w60_huber,4,54,5,14.669262110292925,12.29149055480957,10.6034724621509,-12.29149055480957
gru_w60_huber,4,58,5,21.85444311891902,16.849611663818358,63.245270296300916,12.992328643798828
gru_w60_huber,4,61,5,21.339713420591007,17.611241626739503,46.49139393100134,17.099648571014406
gru_w60_huber,4,63,5,14.591632625142962,9.920654678344727,12.110731285631253,-3.849452590942383
gru_w60_huber,4,65,5,40.47771059126367,27.293937110900877,4821.146867718511,27.293937110900877
gru_w60_huber,4,67,5,43.400879697449874,33.80409049987793,488.18327378084564,-33.80409049987793
gru_w60_huber,4,70,5,35.898602134791524,26.4578369140625,964.6985059068875,26.4578369140625
gru_w60_huber,4,71,5,21.242333306940388,15.528609943389892,27.433133726151517,-15.528609943389892
gru_w60_huber,4,82,5,11.552310596370836,8.87955617904663,7.3317696144705655,-5.7350172996521
gru_w60_huber,4,85,5,8.681043556544473,7.031431102752686,4.339586659440856,-7.031431102752686
gru_w60_huber,4,92,5,64.73142592433415,51.1078987121582,11020.055078415151,-51.1078987121582
gru_w60_huber,4,94,5,37.7066644153673,29.757045173645018,175.1487507758434,-29.757045173645018
gru_w60_huber,5,4,5,57.439800922184176,47.81965789794922,15177.514429821931,32.89944915771484
gru_w60_huber,5,5,5,66.9865799220479,58.739863586425784,11569.544167238444,2.4994461059570314
