candidate_id,fold,engine_id,n_checkpoints,RMSE,MAE,NASA_sum,signed_bias_mean
xgb_w60_d6,1,40,5,22.810166284738994,19.5037841796875,76.9304638142221,19.5037841796875
xgb_w60_d6,1,47,5,27.823402406411926,26.15196990966797,88.91677131306793,26.15196990966797
xgb_w60_d6,1,59,5,30.705934485696318,27.261973571777343,132.27550126785908,17.649790954589843
xgb_w60_d6,1,66,5,27.59524970362144,22.406797027587892,161.76616241492624,15.541754913330077
xgb_w60_d6,1,68,5,18.413006564337667,13.048142242431641,45.28787370719207,10.496524810791016
xgb_w60_d6,1,69,5,62.768881206496765,49.899009704589844,9420.737712440286,-17.089308166503905
xgb_w60_d6,1,72,5,30.3506596735469,27.48100357055664,154.72948671377344,27.48100357055664
xgb_w60_d6,1,76,5,26.221464816625485,22.83901901245117,102.60186908948404,8.145183563232422
xgb_w60_d6,1,79,5,27.607143851532015,25.92970962524414,88.1530228382737,25.92970962524414
xgb_w60_d6,1,83,5,37.661104862528596,33.2150375366211,229.26206480971564,8.987022399902344
xgb_w60_d6,1,86,5,37.81506526455549,28.074632263183595,299.6283231189168,0.5199569702148438
xgb_w60_d6,1,95,5,33.61738705392171,27.953870391845705,150.66559557716857,2.204584503173828
xgb_w60_d6,2,2,5,37.73722646388742,33.93978424072266,299.09994232833367,18.453450012207032
xgb_w60_d6,2,9,5,39.83438616954592,37.14243927001953,337.5792081385247,33.73428497314453
xgb_w60_d6,2,13,5,34.25699182294825,33.69596557617187,171.4147975937783,33.69596557617187
xgb_w60_d6,2,19,5,22.7895097985378,22.367671966552734,46.33445531395978,22.367671966552734
xgb_w60_d6,2,25,5,31.439292144737614,26.295758056640626,235.71043618807576,16.211358642578126
xgb_w60_d6,2,39,5,37.40998034610944,33.876406860351565,499.61363206070956,33.876406860351565
xgb_w60_d6,2,43,5,29.17807818313823,26.214566040039063,131.3369346627388,26.214566040039063
xgb_w60_d6,2,48,5,36.02162637834832,30.7588623046875,416.1327224949562,22.317919921875
xgb_w60_d6,2,51,5,41.521740971439016,36.27984466552734,628.8470674255813,36.27984466552734
xgb_w60_d6,2,53,5,51.91600921220461,47.8257453918457,3756.797687941189,47.8257453918457
xgb_w60_d6,2,55,5,32.82140084024519,28.009664916992186,267.7755327110454,28.009664916992186
xgb_w60_d6,2,57,5,48.77136279466312,42.889055252075195,3561.576982816146,42.889055252075195
xgb_w60_d6,2,60,5,38.50088069896811,38.22238998413086,254.62811812407023,38.22238998413086
xgb_w60_d6,2,75,5,33.87865590592031,29.15345001220703,281.07000651640374,12.618251037597656
xgb_w60_d6,2,78,5,30.839718054650422,27.613631439208984,177.18217730996662,22.942507171630858
xgb_w60_d6,2,99,5,47.821314318050135,45.28968505859375,1650.4921552964518,45.28968505859375
xgb_w60_d6,2,100,5,32.78921852047323,29.998016357421875,166.23967139648838,28.069580078125
xgb_w60_d6,3,3,5,30.827671730042752,30.194667053222656,119.34958646714733,30.194667053222656
xgb_w60_d6,3,6,5,23.06908335232619,20.457112884521486,57.72023978054938,18.04823226928711
xgb_w60_d6,3,7,5,37.33670318903201,34.58918838500976,228.77502152015995,10.953629302978516
xgb_w60_d6,3,8,5,38.29953205142173,37.620669555664065,257.70430086917696,37.620669555664065
xgb_w60_d6,3,10,5,26.370804460052735,23.923074340820314,77.0408869337288,23.923074340820314
xgb_w60_d6,3,17,5,46.29752860660414,39.969720458984376,609.0609754158352,-0.8335968017578125
xgb_w60_d6,3,24,5,31.84552240646129,30.503088760375977,142.24982558597517,30.503088760375977
xgb_w60_d6,3,26,5,26.620368530964527,22.4199462890625,140.67223594867076,12.019024658203126
xgb_w60_d6,3,41,5,23.834214578898724,20.16344757080078,64.91611314529466,19.436805725097656
xgb_w60_d6,3,45,5,40.16788166627256,34.8712875366211,769.584006968676,34.8712875366211
xgb_w60_d6,3,52,5,33.23381276226015,29.78962936401367,238.15835146778278,16.87636032104492
xgb_w60_d6,3,56,5,45.120679393344254,40.708597564697264,350.878157874199,-14.448760223388671
xgb_w60_d6,3,62,5,36.646821108000786,35.993489837646486,212.13299010061587,35.993489837646486
xgb_w60_d6,3,73,5,30.473698008632507,23.44023742675781,321.0152549811994,15.898233032226562
xgb_w60_d6,3,87,5,22.800480340936215,21.27845687866211,52.47077052809665,16.775096893310547
xgb_w60_d6,3,90,5,33.35796693177211,30.02720489501953,253.08262667594656,30.02720489501953
xgb_w60_d6,3,91,5,31.435408860415137,30.290209579467774,147.26948596789518,30.290209579467774
xgb_w60_d6,4,1,5,27.51428389495177,24.328520202636717,92.1315552257676,23.687901306152344
